Date,realized_abs,garch_sigma,gjr_sigma
2025-05-07,0.5766766350699066,1.4719371726676704,1.1923719734513163
2025-05-08,1.0188828880307628,1.3822313702666909,1.149529800735065
2025-05-09,0.6259340371946363,1.33557651985293,1.0932352147887834
2025-05-12,0.2856371756299482,1.2619333068864522,1.0334022554462536
2025-05-13,0.3051430496069767,1.1791950687419852,0.9747638362427831
2025-05-14,0.4730187232063654,1.1066961682796244,0.9277705701745326
2025-05-15,0.7139835403582895,1.047353061348835,0.904306446537348
2025-05-16,0.3027194616804027,1.0156998967922717,0.8679087618446507
2025-05-19,0.7024863931832367,0.9589657144292346,0.8304325653987266
2025-05-20,0.4216250095272731,0.9387031444752493,0.8027611778202313
2025-05-21,0.3583628662661676,0.899038719409487,0.7738093435762601
2025-05-22,0.5121642428683503,0.8601946203046906,0.7473776145251648
2025-05-23,1.551992283026119,0.8370494121356663,0.7612695687944603
2025-05-26,1.670594646885294,0.9726744721204885,1.0266774824771716
2025-05-27,0.8241405467777966,1.0928519822175775,1.0001872807568974
2025-05-28,0.7802879366781892,1.0655536572425004,0.9556391882909319
2025-05-29,0.4375903487121357,1.0377430939982846,0.9773603475983393
2025-05-30,0.2680954954619805,0.9871195613394511,0.9495771622043448
2025-06-02,0.2787947776205526,0.9357985898638621,0.904380764108481
2025-06-03,0.6703129923146394,0.8896466260038638,0.8723355974193763
2025-06-04,0.764397318657241,0.8783296846467633,0.8399827111575814
2025-06-05,0.1938253721926801,0.8778028498614889,0.8131934379376896
2025-06-06,0.0786342250720146,0.8368180050790709,0.7826475727480618
2025-06-09,0.5368985534032307,0.798767528006871,0.7557917979943924
2025-06-10,0.7755540207321172,0.7889205233098839,0.77313660896816
2025-06-11,0.1612975337591748,0.805618843406559,0.8299969217185565
2025-06-12,0.7437162185494022,0.7731367243871605,0.799963767373904
2025-06-13,1.0794406908492782,0.7892499655038693,0.8449490421362758
2025-06-16,0.7747039387988303,0.8499273652700272,0.954105220587478
2025-06-17,1.1222167382693211,0.8565792152570127,0.91366419861076
2025-06-18,0.4998243286120008,0.9098078297840871,1.0161189701697781
2025-06-19,1.1231540714336596,0.8797757695811547,0.9876923875765625
2025-06-20,1.2634642893824024,0.9276771060903379,1.072114106265395
2025-06-23,0.3498149610174439,0.9880374545178786,1.0277010729761749
2025-06-24,1.5884607191807292,0.9383377695381586,0.9847721771899745
2025-06-25,0.6077671360566833,1.0547697554911495,0.9607179470592034
2025-06-26,0.6404191106162287,1.0127756546894315,0.9548676061963854
2025-06-27,1.610351996933783,0.9795244296854521,0.9112812397866772
2025-06-30,0.5156625165165041,1.0895091037062055,0.8970006085581629
2025-07-01,0.9933075256939016,1.0364983124466631,0.8881117147162094
2025-07-02,0.4922553050991216,1.0365946590273039,0.9674456961534007
2025-07-03,0.6035587821723482,0.9888187001717728,0.9198635818836787
2025-07-04,0.6147411813176498,0.9558731855087582,0.879121713829682
2025-07-07,1.1960611051048056,0.928949164154393,0.8881216404981039
2025-07-08,0.5519427165647628,0.9781773342602852,0.8635400508399557
2025-07-09,1.405581769985275,0.942566340498081,0.8291939680871141
2025-07-10,0.3785226641882228,1.0242278920916605,0.8198538635389808
2025-07-11,0.8273142075439126,0.9713424955378693,0.8069440772169043
2025-07-14,0.3910696381534617,0.9625193044619492,0.8678126238774174
2025-07-15,0.4162163940895754,0.918631891160967,0.8494333315808689
2025-07-16,0.2118101590479912,0.8820208181057321,0.8363777636881861
2025-07-17,1.4946392641384505,0.8406701651288527,0.8082564595248637
2025-07-18,0.334645550979709,0.9636325087654483,0.803932324554796
2025-07-21,0.0752758384481683,0.9168866894865656,0.7891717967100812
2025-07-22,1.099916090184699,0.8685462178234832,0.7611424188124309
2025-07-23,0.8239844169913363,0.9143701690214899,0.8969760537680604
2025-07-24,0.2270831841100534,0.9144145402320373,0.8625651842100105
2025-07-25,0.3233321425960863,0.8696937989591362,0.8261348600530788
2025-07-28,1.0257471285291986,0.8346684097360837,0.8074701291794235
2025-07-29,1.0252067765996018,0.8760829916845109,0.9103706751357299
2025-07-30,0.1850328166601031,0.909515426019146,0.8787092334324219
2025-07-31,0.8142374745783153,0.8638610173093727,0.8401799508030819
2025-08-01,2.693279618665826,0.8713188163313266,0.889082413210723
2025-08-04,1.4060978493706018,1.268838349336079,1.5107453219662226
2025-08-05,0.3713192460353557,1.2828454594153746,1.4189486876650996
2025-08-06,0.3277723608663236,1.1991060668877953,1.3234300827500054
2025-08-07,1.1145507176971277,1.1238916251804125,1.2386330399609922
2025-08-08,0.1225950095107637,1.1236200984946698,1.171003791989853
2025-08-11,0.3379457433411005,1.0517802704391466,1.1023290354478734
2025-08-12,0.2351491824661777,0.9941340440157612,1.050728610471552
2025-08-13,0.6671226383482204,0.9393484491526825,0.998709767788152
2025-08-14,0.7903580923874695,0.918538166367877,0.9501786059210068
2025-08-15,0.0746836858561638,0.9140047086753044,0.9081916127859566
2025-08-18,0.1829773517545559,0.8652352412209293,0.8660445005626739
2025-08-19,0.4444224850851861,0.8247501338533443,0.8324498275553098
2025-08-20,0.5999996904570855,0.8029422467931953,0.8003188658006872
2025-08-21,0.0674038978151058,0.7977027620923084,0.8197455326204048
2025-08-22,0.2867043399047512,0.7636118513915711,0.7872351223039776
2025-08-25,0.3699745832630883,0.7411202889253371,0.7593278055165426
2025-08-26,0.4966351805227189,0.7269055304737941,0.7542390468821738
2025-08-27,0.4425743273387093,0.7247995201534367,0.7662182519818398
2025-08-28,0.0261656138618821,0.718518396760763,0.7687741552946115
2025-08-29,0.5744816120578837,0.6949727802778397,0.7427842066509666
2025-09-01,0.5637079353084632,0.7064501185733055,0.7687077936012037
2025-09-02,2.314691170999559,0.7146298073329459,0.7465204333737343
2025-09-03,0.4565251734266602,1.0876425926956317,1.3059831302590186
2025-09-04,0.7411785726828213,1.0286261542106028,1.2201148978948164
2025-09-05,0.731941000191114,1.0014869888693387,1.146602024062018
2025-09-08,0.8866394135323415,0.9770322947436417,1.1298428678814345
2025-09-09,0.373195838558622,0.9738529914469397,1.0676676866490045
2025-09-10,0.361130170351862,0.9271573577536317,1.0228404383776362
2025-09-11,0.2987169548793461,0.8851381016861989,0.9802311088394158
2025-09-12,0.0232058695409657,0.8459218045003736,0.9285656511600953
2025-09-15,0.2137500505618626,0.8050491210420571,0.8823782140439688
2025-09-16,1.7826983544726012,0.7735527754460998,0.8418375254870042
2025-09-17,0.1282521759312154,0.9835758291712129,1.1653441279567265
2025-09-18,1.3409715784568172,0.9260666954164556,1.0918280451028628
2025-09-19,0.1484515873356314,0.9997455307221739,1.0428772914970557
2025-09-22,0.476438491704228,0.9406480677380381,0.9860190861354504
2025-09-23,0.3575828661992708,0.9042803264557149,0.9601295869239924
2025-09-24,0.2346982917839857,0.8656406288451335,0.9114550221230908
2025-09-25,0.5592212938052807,0.8268255649043713,0.8677451230591258
2025-09-26,0.8657638499056634,0.8142616016519625,0.8701081949756352
2025-09-29,0.0235438515603742,0.8384129300055756,0.8394176882126874
2025-09-30,0.5696936390096524,0.7989064115694406,0.804040228854423
2025-10-01,0.9705322184976148,0.7918535295237659,0.7770539074661961
2025-10-02,1.2730527233266695,0.8355710750167832,0.7618639689010508
2025-10-03,0.1793383469744079,0.9192183446226184,0.7578584772325533
2025-10-06,0.0020990537034085,0.8713018670363257,0.7378727848236005
2025-10-07,0.0307203015905421,0.8272835064491764,0.7160549303763188
2025-10-08,0.8629657709361379,0.7893007098891776,0.6972635934792767
2025-10-09,0.057385107032103,0.8179756166819941,0.6917500761477029
2025-10-10,1.513922639009187,0.7815191819831757,0.6763889793637649
2025-10-13,0.6023895879857175,0.9274077993400036,0.974302541735278
2025-10-14,0.6210431918657053,0.9024794038477282,0.9260832947819815
2025-10-15,0.2295426606748147,0.8832105499520823,0.927621563026417
2025-10-16,0.3748761556244508,0.8416327969220492,0.8878509959931047
2025-10-17,1.8344383639989097,0.8129421287461798,0.8483536579348908
2025-10-20,1.7792626004300716,1.0198787801059013,1.1829988152134843
2025-10-21,0.2931890582000801,1.1529242105659485,1.1377419540939724
2025-10-22,0.7380155463410325,1.078011932320877,1.0674560793357575
2025-10-23,0.2343237985515984,1.0419262299575944,1.0629819484249596
2025-10-24,0.1325205558038868,0.9798376734114878,1.0015070091196756
2025-10-27,0.2837924014007188,0.9227546776547179,0.9467548905580966
2025-10-28,0.1240998080461127,0.8777720220612529,0.8991825554142355
2025-10-29,0.6380635518243274,0.8341009663594237,0.8585683283258592
2025-10-30,0.0220562623432309,0.8277419669784105,0.8740870434253748
2025-10-31,0.668052506000773,0.7896514883616768,0.8347518856141679
2025-11-03,0.7240905044998491,0.7944606138509328,0.8596955126201414
2025-11-04,0.7624620479950994,0.8048291323175087,0.8281022756948782
2025-11-05,0.4193059110072529,0.8175386139897525,0.8714220889383447
2025-11-06,1.3214753262529837,0.7955340170951901,0.8341159197809525
2025-11-07,0.6936382516165417,0.8995640221723699,1.012209714283179
2025-11-10,1.6412306017568754,0.8872671264982186,1.0092520615475649
2025-11-11,0.533093907948526,1.029541912224268,0.9803299311789957
2025-11-12,1.21067411168836,0.9831921906949767,0.9305900178462417
2025-11-13,1.4036586524749568,1.0227010688652696,0.8999165555725549
2025-11-14,0.6889620892599025,1.0855830886955395,1.081311521546058
2025-11-17,1.205192190081831,1.0424673622752758,1.0665828152622483
2025-11-18,1.7532244688982477,1.0704469563641947,1.1522413438636308
2025-11-19,0.0759951024118566,1.1873405313598313,1.3582676805497793
2025-11-20,0.4992485405477528,1.101184120644953,1.2629190574292553
2025-11-21,0.806463592533267,1.042008462956108,1.1802386903748465
2025-11-24,0.6359063608913116,1.0177800553663545,1.167580759282717
2025-11-25,0.9654583659999064,0.9811432747359603,1.0974899829645708
2025-11-26,1.1086577777904192,0.986009622433183,1.0407376307006584
2025-11-27,0.1757699308821973,1.0094346339076696,0.993953308767105
2025-11-28,0.2891651482665416,0.9484836088959419,0.9402098236837888
2025-12-01,1.0431015068007223,0.8996041365553766,0.8935285960080466
2025-12-02,0.5134013593271904,0.931162030405785,0.9804212581741152
2025-12-03,0.0723493036007851,0.8979117602916437,0.9308326886087689
2025-12-04,0.7916612205380837,0.8497568242492982,0.8847284165852332
2025-12-05,0.6099405672806939,0.8576836393706202,0.851914669421596
2025-12-08,0.0743399157457514,0.8439931273445554,0.8192313984905806
2025-12-09,0.4838999973275981,0.803625037952995,0.7868466221750995
2025-12-10,0.1346361220883762,0.7880483467391804,0.7614134701960007
2025-12-11,0.6792781889744524,0.7563228187422315,0.7387999302181384
2025-12-12,0.4460266814879258,0.7687531249179395,0.7233621236866696
2025-12-15,0.1793604364013196,0.755807258932316,0.7332267890553087
2025-12-16,0.6336233956172952,0.7298898644815734,0.7116059020540711
2025-12-17,0.4841202113467079,0.7430645660654549,0.7552964955243199
2025-12-18,0.9921580995265988,0.7378178079341436,0.7652118709698609
2025-12-19,0.3666914406423401,0.7994044165888453,0.7533602995125372
2025-12-22,0.0182395358206077,0.7756663200696687,0.730535290547391
2025-12-23,0.2307084262118745,0.74449634624215,0.7092361238047857
2025-12-29,0.04542339705513,0.722080408296422,0.6913538522568868
2025-12-30,0.5703809658082111,0.6980104046589943,0.6749896530932288
2026-01-02,0.1995918957098488,0.7094916523143779,0.6668329019417968
2026-01-05,1.333202284494967,0.6910894967826606,0.6548120929849143
2026-01-06,0.0944909466117334,0.8341257139017506,0.6766601516783984
2026-01-07,0.9199826377290764,0.7937935562906241,0.6628484498561819
2026-01-08,0.0207012967268107,0.8321335641176364,0.6670591600822764
2026-01-09,0.532575499429152,0.790636077690249,0.65349830110836
2026-01-12,0.5672317659987626,0.7810024667451969,0.6483175085378133
2026-01-13,0.0602853380710388,0.7765829535605631,0.6442642044963295
2026-01-14,0.5301851847140702,0.7438058368288022,0.6348745370107255
2026-01-15,0.261264679279434,0.7424275597716256,0.6773223965948353
2026-01-16,0.2182045789627015,0.7211486942713363,0.6638550574498102
2026-01-19,1.3454080088348688,0.7013555256297231,0.6596743423692768
2026-01-20,1.030738778841122,0.843980187307608,0.9159655156046547
2026-01-21,0.5770492809973697,0.8873197851864334,0.9993428626193144
2026-01-22,1.195908526658312,0.8646160329017214,0.9806018647157627
2026-01-23,0.1778245655166352,0.9307572175089982,0.9418740222714377
2026-01-26,0.1299084196387352,0.8775438735805775,0.8910129438468571
2026-01-27,0.1550975569702261,0.8310337442047805,0.8468658005056099
2026-01-28,0.2882318357990902,0.7920895612250731,0.8121400361080497
2026-01-29,2.089653147307712,0.7642899194273323,0.7905979699245846
2026-01-30,0.9390354570050492,1.06335720466796,1.2503924224190885
2026-02-02,1.0487661131938508,1.0502815832043222,1.1710514875290396
2026-02-03,0.0674910857575207,1.0526724151535523,1.1033682945977972
2026-02-04,0.719874397592381,0.9808270567596754,1.0341297173548776
2026-02-05,0.4561799104390222,0.9561073524213323,1.029986762671541
2026-02-06,0.9363554927005032,0.9137252290191608,0.9940560931450124
2026-02-09,1.1798683433608268,0.9266589803799223,0.94907923499703
2026-02-10,0.1080722590901723,0.971863491599452,0.9144956266153902
2026-02-11,0.5284468551142988,0.9140206804483213,0.8734049132517067
2026-02-12,0.0139248371777333,0.8841342983475905,0.8694757761120985
2026-02-13,0.2499275662125909,0.8381781146589439,0.8332349201592141
2026-02-16,0.4584897492227233,0.8035276946708332,0.8018695806488401
2026-02-17,0.2999419255882924,0.7859707280686418,0.800333732842778
